product_idx,true_class,true_class_cz,true_distance,rules_class,rules_class_cz,rules_distance,ml_class,ml_class_cz,ml_distance,savings_m
27576,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
9579,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
32933,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
20699,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
26562,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
32046,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
26814,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
459,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
10981,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
6651,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
4055,front_zone_bin,Přední zóna,15,floor_block,Bloková zóna,80,front_zone_bin,Přední zóna,15,65
25938,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
9957,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
23808,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
12698,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
28666,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
13293,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
23996,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
5991,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
25555,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
31236,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
10464,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
5543,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
3331,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
13904,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
22410,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
31006,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
17628,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,shelf_picking,Police,45,0
14589,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
15691,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
27213,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
16346,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
39,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
9487,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
12249,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
21275,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
10276,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
4262,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
26039,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
17604,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
30263,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
19235,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
5747,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
21186,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
4073,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
26472,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
2269,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
8549,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
26326,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
7004,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
16682,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
21773,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
11585,front_zone_bin,Přední zóna,15,floor_block,Bloková zóna,80,front_zone_bin,Přední zóna,15,65
24799,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
17513,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
15357,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
2459,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
186,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
8751,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
32161,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
8414,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
2178,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
10591,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
25765,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
1587,front_zone_bin,Přední zóna,15,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
23603,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
15743,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
24879,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
5817,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
21277,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
22831,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
29043,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
11076,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
28844,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
12284,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
29672,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
20814,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
21181,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
29823,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
7191,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
30926,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
19087,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
31856,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
20984,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
27354,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
28046,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
18884,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
22385,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
16764,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
10140,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
21036,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
30312,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
27549,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
23393,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
21919,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
12844,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
1851,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
5523,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
23397,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
6478,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
25912,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
16852,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
8201,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
12695,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
31842,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
22992,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
11125,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
10410,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
20071,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
14697,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
13393,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
27989,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
24162,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
85,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
25139,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
4707,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
12565,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
614,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
30868,front_zone_bin,Přední zóna,15,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
32463,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
27708,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
24707,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
7581,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
12815,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
19571,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
6730,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
13221,shelf_picking,Police,45,shelf_picking,Police,45,floor_block,Bloková zóna,80,-35
11034,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
10860,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
9810,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
9255,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
7785,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
27866,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
26795,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
954,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
21740,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
16030,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
7524,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
5338,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
1609,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
32360,front_zone_bin,Přední zóna,15,pallet_rack,Paleta,80,front_zone_bin,Přední zóna,15,65
14638,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
26702,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
24278,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
26882,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
25874,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
1155,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
13099,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
25904,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
14301,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
9574,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
9940,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
32539,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
3289,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
2119,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
27301,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
27756,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
31771,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
8476,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
25561,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
14285,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
23454,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,special_zone,Speciální zóna,45,0
7771,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
18621,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
22597,front_zone_bin,Přední zóna,15,floor_block,Bloková zóna,80,front_zone_bin,Přední zóna,15,65
18789,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
10771,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
25415,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
22102,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
24806,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
2813,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
9062,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
19625,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
14583,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
21458,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
15500,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
2465,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
30662,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
32661,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
25320,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
27834,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
22054,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
6653,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
12331,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
5317,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
25918,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
28401,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
25485,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
24949,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
12304,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
29068,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
9826,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
13860,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
